Product,Quantity Ordered,Price Each,Order Date,Purchase Address
Bose SoundSport Headphones,1,99.99,4/22/2019 23:21, Boston
27in 4K Gaming Monitor,1,389.99,4/13/2019 13:04, Dallas
Bose SoundSport Headphones,1,99.99,4/28/2019 8:30, Atlanta
AA Batteries (4-pack),1,3.84,4/5/2019 9:27, Portland
Bose SoundSport Headphones,1,99.99,4/6/2019 19:33, Los Angeles
AAA Batteries (4-pack),1,2.99,4/5/2019 22:56, New York City
27in FHD Monitor,1,149.99,4/6/2019 17:36, Seattle
Wired Headphones,1,11.99,4/4/2019 21:49, Los Angeles
ThinkPad Laptop,1,999.99,4/5/2019 22:51, Seattle
USB-C Charging Cable,1,11.95,4/23/2019 15:46, San Francisco
AAA Batteries (4-pack),1,2.99,4/23/2019 15:46, San Francisco
27in FHD Monitor,1,149.99,4/18/2019 5:42, Los Angeles
Bose SoundSport Headphones,1,99.99,4/6/2019 13:57, Portland
Apple Airpods Headphones,1,150,5/1/2019 3:29, Portland
AAA Batteries (4-pack),2,2.99,4/28/2019 17:53, New York City
Bose SoundSport Headphones,1,99.99,4/2/2019 11:20, Seattle
Google Phone,1,600,4/1/2019 11:29, San Francisco
iPhone,1,700,4/14/2019 13:53, Los Angeles
AAA Batteries (4-pack),2,2.99,4/23/2019 10:18, Boston
Apple Airpods Headphones,1,150,4/22/2019 19:39, Portland
USB-C Charging Cable,1,11.95,4/15/2019 11:52, New York City
Apple Airpods Headphones,1,150,4/12/2019 14:45, Los Angeles
AAA Batteries (4-pack),1,2.99,4/22/2019 9:28, San Francisco
Lightning Charging Cable,1,14.95,4/30/2019 23:02, Boston
Google Phone,1,600,4/9/2019 13:43, Los Angeles
USB-C Charging Cable,1,11.95,4/9/2019 13:43, Los Angeles
27in FHD Monitor,1,149.99,4/7/2019 0:15, San Francisco
Bose SoundSport Headphones,1,99.99,4/15/2019 1:49, San Francisco
AAA Batteries (4-pack),2,2.99,4/15/2019 12:22, New York City
iPhone,1,700,4/7/2019 9:43, Los Angeles
Wired Headphones,1,11.99,4/7/2019 9:43, Los Angeles
Google Phone,1,600,4/15/2019 12:39, Los Angeles
AA Batteries (4-pack),2,3.84,4/20/2019 23:12, San Francisco
Wired Headphones,1,11.99,4/23/2019 13:57, Atlanta
AA Batteries (4-pack),1,3.84,4/25/2019 16:57, New York City
Bose SoundSport Headphones,1,99.99,4/12/2019 12:54, San Francisco
Lightning Charging Cable,1,14.95,4/28/2019 11:19, Seattle
USB-C Charging Cable,1,11.95,4/26/2019 16:08, Los Angeles
Wired Headphones,1,11.99,4/17/2019 9:49, Los Angeles
USB-C Charging Cable,1,11.95,4/15/2019 10:38, San Francisco
USB-C Charging Cable,1,11.95,4/13/2019 16:09, San Francisco
AAA Batteries (4-pack),1,2.99,4/24/2019 17:43, Los Angeles
Lightning Charging Cable,1,14.95,4/28/2019 11:38, Los Angeles
34in Ultrawide Monitor,1,379.99,4/2/2019 16:42, Austin
AAA Batteries (4-pack),1,2.99,4/18/2019 13:10, Boston
Apple Airpods Headphones,1,150,4/5/2019 21:19, Dallas
AA Batteries (4-pack),1,3.84,4/24/2019 11:08, Los Angeles
Apple Airpods Headphones,1,150,4/28/2019 13:42, Dallas
Wired Headphones,2,11.99,4/11/2019 11:18, Dallas
Lightning Charging Cable,3,14.95,4/29/2019 14:05, New York City
AAA Batteries (4-pack),1,2.99,4/18/2019 18:52, Los Angeles
Lightning Charging Cable,1,14.95,4/17/2019 7:41, Dallas
Lightning Charging Cable,1,14.95,4/26/2019 13:55, New York City
USB-C Charging Cable,1,11.95,4/23/2019 17:05, Seattle
AAA Batteries (4-pack),5,2.99,4/16/2019 0:04, New York City
USB-C Charging Cable,1,11.95,4/25/2019 7:35, New York City
USB-C Charging Cable,1,11.95,4/20/2019 15:44, San Francisco
Macbook Pro Laptop,1,1700,4/16/2019 22:31, Seattle
Bose SoundSport Headphones,1,99.99,4/8/2019 21:52, San Francisco
iPhone,1,700,4/17/2019 18:14, Los Angeles
Wired Headphones,1,11.99,4/17/2019 18:14, Los Angeles
AAA Batteries (4-pack),1,2.99,4/23/2019 20:40, New York City
Bose SoundSport Headphones,1,99.99,4/27/2019 15:00, Los Angeles
27in FHD Monitor,1,149.99,4/6/2019 14:42, San Francisco
34in Ultrawide Monitor,1,379.99,4/11/2019 22:15, Austin
USB-C Charging Cable,1,11.95,4/24/2019 9:12, San Francisco
Bose SoundSport Headphones,1,99.99,4/4/2019 12:58, Atlanta
Wired Headphones,1,11.99,4/29/2019 11:23, Boston
USB-C Charging Cable,1,11.95,4/3/2019 10:55, San Francisco
Apple Airpods Headphones,1,150,4/25/2019 13:50, Los Angeles
iPhone,1,700,4/22/2019 7:29, San Francisco
USB-C Charging Cable,1,11.95,4/2/2019 18:13, San Francisco
USB-C Charging Cable,1,11.95,4/30/2019 10:25, Los Angeles
Bose SoundSport Headphones,1,99.99,4/26/2019 12:15, Los Angeles
Lightning Charging Cable,2,14.95,4/27/2019 19:05, San Francisco
34in Ultrawide Monitor,1,379.99,4/27/2019 1:44, San Francisco
iPhone,1,700,4/3/2019 12:11, San Francisco
AAA Batteries (4-pack),1,2.99,4/26/2019 20:44, San Francisco
USB-C Charging Cable,1,11.95,4/15/2019 9:27, San Francisco
Wired Headphones,1,11.99,4/11/2019 12:59, Atlanta
Lightning Charging Cable,1,14.95,4/24/2019 6:57, San Francisco
27in 4K Gaming Monitor,1,389.99,4/2/2019 22:02, New York City
AA Batteries (4-pack),1,3.84,4/1/2019 20:31, Atlanta
Flatscreen TV,1,300,4/7/2019 22:40, New York City
Vareebadd Phone,1,400,4/29/2019 13:02, Los Angeles
Lightning Charging Cable,1,14.95,4/13/2019 11:52, New York City
Bose SoundSport Headphones,1,99.99,4/12/2019 21:23, New York City
Wired Headphones,1,11.99,4/3/2019 6:55, San Francisco
Apple Airpods Headphones,1,150,4/8/2019 9:53, Boston
Wired Headphones,2,11.99,4/7/2019 8:41, Boston
USB-C Charging Cable,2,11.95,4/2/2019 9:30, San Francisco
Wired Headphones,1,11.99,4/24/2019 20:45, Boston
Apple Airpods Headphones,1,150,4/9/2019 19:18, Atlanta
Product,Quantity Ordered,Price Each,Order Date,
Lightning Charging Cable,1,14.95,4/9/2019 12:37, Atlanta
Flatscreen TV,1,300,4/20/2019 23:52, San Francisco
Bose SoundSport Headphones,1,99.99,4/9/2019 8:57, New York City
20in Monitor,1,109.99,4/7/2019 9:24, Los Angeles
AAA Batteries (4-pack),1,2.99,4/19/2019 22:55, San Francisco
AA Batteries (4-pack),1,3.84,4/2/2019 12:44, Boston
Bose SoundSport Headphones,1,99.99,4/9/2019 9:33, New York City
Apple Airpods Headphones,1,150,4/27/2019 19:16, San Francisco
AAA Batteries (4-pack),1,2.99,4/5/2019 18:23, Los Angeles
Wired Headphones,1,11.99,4/2/2019 20:57, Portland
AAA Batteries (4-pack),4,2.99,4/3/2019 21:04, Boston
Macbook Pro Laptop,1,1700,4/8/2019 20:02, San Francisco
Lightning Charging Cable,1,14.95,4/24/2019 17:48, Boston
27in FHD Monitor,1,149.99,4/2/2019 6:53, Los Angeles
iPhone,1,700,4/17/2019 13:40, Portland
USB-C Charging Cable,1,11.95,4/17/2019 22:25, San Francisco
34in Ultrawide Monitor,1,379.99,4/22/2019 22:28, San Francisco
iPhone,1,700,4/1/2019 13:11, Portland
AA Batteries (4-pack),3,3.84,4/1/2019 15:59, San Francisco
27in FHD Monitor,1,149.99,4/21/2019 22:39, Boston
Bose SoundSport Headphones,1,99.99,4/26/2019 5:30, San Francisco
Wired Headphones,1,11.99,4/28/2019 19:45, Los Angeles
AAA Batteries (4-pack),1,2.99,4/10/2019 7:11, Dallas
USB-C Charging Cable,1,11.95,4/3/2019 14:31, Seattle
Lightning Charging Cable,1,14.95,4/28/2019 12:06, San Francisco
AAA Batteries (4-pack),1,2.99,4/14/2019 17:33, Atlanta
Flatscreen TV,1,300,4/9/2019 8:36, San Francisco
34in Ultrawide Monitor,1,379.99,4/12/2019 2:30, Seattle
Flatscreen TV,1,300,4/12/2019 12:45, New York City
AA Batteries (4-pack),1,3.84,4/18/2019 16:15, Boston
iPhone,1,700,4/19/2019 20:31, New York City
Lightning Charging Cable,1,14.95,4/8/2019 0:07, Los Angeles
Wired Headphones,1,11.99,4/27/2019 13:08, Atlanta
AAA Batteries (4-pack),3,2.99,4/16/2019 6:57, Boston
Apple Airpods Headphones,1,150,4/10/2019 17:46, San Francisco
USB-C Charging Cable,1,11.95,4/9/2019 17:18, Los Angeles
Apple Airpods Headphones,1,150,4/5/2019 13:51, Los Angeles
AAA Batteries (4-pack),1,2.99,4/4/2019 15:00, San Francisco
27in FHD Monitor,1,149.99,4/29/2019 12:29, San Francisco
Flatscreen TV,1,300,4/30/2019 13:02, Atlanta
Lightning Charging Cable,1,14.95,4/27/2019 18:11, Atlanta
USB-C Charging Cable,1,11.95,4/6/2019 19:49, Dallas
Vareebadd Phone,1,400,4/21/2019 18:04, Los Angeles
Apple Airpods Headphones,1,150,4/30/2019 12:07, Austin
AA Batteries (4-pack),1,3.84,4/28/2019 11:16, Austin
ThinkPad Laptop,1,999.99,4/6/2019 15:28, Atlanta
Flatscreen TV,1,300,4/9/2019 21:05, New York City
iPhone,1,700,4/24/2019 5:19, New York City
27in 4K Gaming Monitor,1,389.99,4/24/2019 5:19, New York City
ThinkPad Laptop,1,999.99,4/12/2019 11:41, Portland
Lightning Charging Cable,1,14.95,4/9/2019 19:28, Boston
Bose SoundSport Headphones,1,99.99,4/10/2019 18:39, San Francisco
USB-C Charging Cable,1,11.95,4/1/2019 17:10, Los Angeles
Bose SoundSport Headphones,1,99.99,4/20/2019 20:12, Los Angeles
Bose SoundSport Headphones,1,99.99,4/28/2019 19:34, San Francisco
Bose SoundSport Headphones,1,99.99,4/8/2019 10:12, New York City
AAA Batteries (4-pack),2,2.99,4/28/2019 12:56, San Francisco
USB-C Charging Cable,1,11.95,4/15/2019 6:56, San Francisco
USB-C Charging Cable,1,11.95,4/23/2019 11:40, Boston
20in Monitor,1,109.99,4/2/2019 12:40, Austin
Apple Airpods Headphones,1,150,4/14/2019 14:19, Portland
iPhone,1,700,4/19/2019 19:10, San Francisco
Lightning Charging Cable,1,14.95,4/19/2019 19:10, San Francisco
Bose SoundSport Headphones,1,99.99,4/8/2019 12:46, Los Angeles
ThinkPad Laptop,1,999.99,4/16/2019 19:34, San Francisco
AAA Batteries (4-pack),1,2.99,4/16/2019 19:34, San Francisco
AA Batteries (4-pack),1,3.84,4/23/2019 5:12, San Francisco
Vareebadd Phone,1,400,4/6/2019 20:13, Seattle
Macbook Pro Laptop,1,1700,4/3/2019 9:46, New York City
Lightning Charging Cable,1,14.95,4/23/2019 20:54, San Francisco
Apple Airpods Headphones,1,150,4/30/2019 19:49, Seattle
Flatscreen TV,1,300,4/9/2019 11:54, San Francisco
Lightning Charging Cable,1,14.95,4/2/2019 19:52, Dallas
Lightning Charging Cable,1,14.95,4/23/2019 21:40, Austin
Bose SoundSport Headphones,1,99.99,4/28/2019 19:31, San Francisco
27in FHD Monitor,1,149.99,4/16/2019 21:15, Austin
Flatscreen TV,1,300,4/3/2019 20:10, Los Angeles
Apple Airpods Headphones,1,150,4/23/2019 17:48, San Francisco
LG Washing Machine,1,600,4/1/2019 8:43, Los Angeles
Lightning Charging Cable,1,14.95,4/30/2019 10:25, New York City
27in FHD Monitor,1,149.99,4/6/2019 13:56, Atlanta
27in FHD Monitor,1,149.99,4/16/2019 11:54, Los Angeles
Lightning Charging Cable,1,14.95,4/16/2019 12:58, San Francisco
iPhone,1,700,4/25/2019 6:18, Los Angeles
USB-C Charging Cable,1,11.95,4/14/2019 20:54, Boston
AA Batteries (4-pack),1,3.84,4/6/2019 12:20, Los Angeles
AAA Batteries (4-pack),1,2.99,4/14/2019 19:56, New York City
Apple Airpods Headphones,2,150,4/3/2019 14:05, San Francisco
Lightning Charging Cable,1,14.95,4/24/2019 16:10, Seattle
AAA Batteries (4-pack),1,2.99,4/20/2019 16:12, San Francisco
Lightning Charging Cable,1,14.95,4/8/2019 12:07, Boston
Wired Headphones,1,11.99,4/12/2019 13:12, Los Angeles
27in 4K Gaming Monitor,1,389.99,4/3/2019 16:58, Portland
LG Washing Machine,1,600,4/25/2019 9:50, San Francisco
Lightning Charging Cable,1,14.95,4/7/2019 20:34, Portland
20in Monitor,1,109.99,4/26/2019 14:06, San Francisco
USB-C Charging Cable,1,11.95,4/6/2019 11:04, Atlanta
34in Ultrawide Monitor,1,379.99,4/24/2019 6:23, Dallas
Wired Headphones,1,11.99,4/27/2019 10:05, Los Angeles
ThinkPad Laptop,1,999.99,4/11/2019 10:24, San Francisco
ThinkPad Laptop,1,999.99,4/5/2019 23:20, Los Angeles
Flatscreen TV,1,300,4/10/2019 13:51, Austin
AAA Batteries (4-pack),1,2.99,4/27/2019 15:40, San Francisco
Lightning Charging Cable,1,14.95,4/19/2019 13:09, Seattle
Apple Airpods Headphones,1,150,4/5/2019 16:21, New York City
AA Batteries (4-pack),1,3.84,4/14/2019 10:52, San Francisco
Lightning Charging Cable,2,14.95,4/12/2019 7:16, Los Angeles
AAA Batteries (4-pack),1,2.99,4/14/2019 23:16, Atlanta
AAA Batteries (4-pack),7,2.99,4/26/2019 11:37, Dallas
Wired Headphones,1,11.99,4/3/2019 9:38, San Francisco
Bose SoundSport Headphones,1,99.99,4/22/2019 14:43, Los Angeles
Wired Headphones,1,11.99,4/19/2019 9:30, San Francisco
Lightning Charging Cable,1,14.95,4/18/2019 15:51, Los Angeles
Wired Headphones,1,11.99,4/18/2019 23:18, San Francisco
Wired Headphones,1,11.99,4/4/2019 16:13, Boston
iPhone,1,700,4/28/2019 16:40, Boston
Apple Airpods Headphones,1,150,4/28/2019 16:40, Boston
AAA Batteries (4-pack),3,2.99,4/28/2019 16:40, Boston
Google Phone,1,600,4/12/2019 10:22, New York City
27in FHD Monitor,1,149.99,4/23/2019 15:59, Portland
USB-C Charging Cable,1,11.95,4/21/2019 15:19, San Francisco
Vareebadd Phone,1,400,4/6/2019 1:03, San Francisco
Bose SoundSport Headphones,1,99.99,4/28/2019 16:23, New York City
Lightning Charging Cable,1,14.95,4/25/2019 12:49, Los Angeles
AAA Batteries (4-pack),1,2.99,4/12/2019 14:49, Los Angeles
Macbook Pro Laptop,1,1700,4/11/2019 7:49, Los Angeles
USB-C Charging Cable,1,11.95,4/1/2019 11:36, Dallas
AA Batteries (4-pack),1,3.84,4/8/2019 12:10, San Francisco
iPhone,1,700,4/7/2019 0:02, Seattle
Lightning Charging Cable,1,14.95,4/7/2019 0:02, Seattle
Lightning Charging Cable,1,14.95,4/15/2019 8:32, Austin
USB-C Charging Cable,1,11.95,4/18/2019 22:27, Dallas
Wired Headphones,1,11.99,4/9/2019 0:49, Los Angeles
Apple Airpods Headphones,1,150,4/9/2019 0:49, Los Angeles
Macbook Pro Laptop,1,1700,4/10/2019 22:00, Los Angeles
ThinkPad Laptop,1,999.99,4/10/2019 22:00, Los Angeles
Wired Headphones,1,11.99,4/3/2019 19:38, Boston
AA Batteries (4-pack),1,3.84,4/1/2019 16:49, Atlanta
Flatscreen TV,1,300,4/1/2019 16:49, Atlanta
Lightning Charging Cable,1,14.95,4/8/2019 9:57, Dallas
Bose SoundSport Headphones,1,99.99,4/11/2019 21:30, Austin
Google Phone,1,600,4/4/2019 18:08, Seattle
AAA Batteries (4-pack),2,2.99,4/29/2019 23:34, Los Angeles
Bose SoundSport Headphones,1,99.99,4/4/2019 0:35, Dallas
Lightning Charging Cable,1,14.95,4/5/2019 15:16, San Francisco
Bose SoundSport Headphones,1,99.99,4/26/2019 23:18, San Francisco
AAA Batteries (4-pack),1,2.99,4/16/2019 11:14, Los Angeles
Apple Airpods Headphones,1,150,4/24/2019 10:22, San Francisco
Lightning Charging Cable,1,14.95,4/10/2019 18:36, Austin
AA Batteries (4-pack),1,3.84,4/25/2019 17:39, San Francisco
Apple Airpods Headphones,1,150,4/3/2019 15:03, San Francisco
ThinkPad Laptop,1,999.99,4/17/2019 16:01, New York City
Vareebadd Phone,1,400,4/6/2019 16:07, New York City
USB-C Charging Cable,2,11.95,4/6/2019 16:07, New York City
iPhone,1,700,4/21/2019 1:09, Austin
AAA Batteries (4-pack),1,2.99,4/19/2019 11:55, Los Angeles
USB-C Charging Cable,1,11.95,4/26/2019 16:13, Los Angeles
Lightning Charging Cable,1,14.95,4/26/2019 16:13, Los Angeles
USB-C Charging Cable,1,11.95,4/8/2019 7:26, Atlanta
27in FHD Monitor,1,149.99,4/13/2019 18:29, Austin
Lightning Charging Cable,1,14.95,4/24/2019 11:13, Austin
AA Batteries (4-pack),2,3.84,4/18/2019 14:52, San Francisco
Apple Airpods Headphones,1,150,4/14/2019 13:06, New York City
USB-C Charging Cable,1,11.95,4/3/2019 11:41, Dallas
Vareebadd Phone,1,400,4/30/2019 18:04, Austin
Lightning Charging Cable,1,14.95,4/22/2019 8:31, New York City
AA Batteries (4-pack),1,3.84,4/21/2019 18:47, Boston
AA Batteries (4-pack),3,3.84,4/29/2019 12:40, New York City
Lightning Charging Cable,1,14.95,4/10/2019 18:45, Portland
iPhone,1,700,4/25/2019 10:04, Dallas
Lightning Charging Cable,1,14.95,4/25/2019 10:04, Dallas
AAA Batteries (4-pack),2,2.99,4/9/2019 2:05, Seattle
Bose SoundSport Headphones,1,99.99,4/10/2019 9:01, Seattle
Macbook Pro Laptop,1,1700,4/25/2019 17:45, Atlanta
Macbook Pro Laptop,1,1700,4/15/2019 16:13, New York City
Wired Headphones,1,11.99,4/18/2019 22:28, New York City
AA Batteries (4-pack),1,3.84,4/1/2019 7:59, Seattle
Wired Headphones,1,11.99,4/2/2019 19:09, New York City
34in Ultrawide Monitor,1,379.99,4/12/2019 20:33, San Francisco
AA Batteries (4-pack),3,3.84,4/20/2019 16:54, New York City
27in 4K Gaming Monitor,1,389.99,4/13/2019 12:54, San Francisco
Lightning Charging Cable,1,14.95,4/7/2019 20:31, Atlanta
ThinkPad Laptop,1,999.99,4/5/2019 0:02, San Francisco
Lightning Charging Cable,1,14.95,4/25/2019 18:22, Los Angeles
AA Batteries (4-pack),1,3.84,4/12/2019 7:28, Seattle
Google Phone,1,600,4/17/2019 19:38, Dallas
AA Batteries (4-pack),1,3.84,4/17/2019 19:38, Dallas
27in 4K Gaming Monitor,1,389.99,4/12/2019 20:56, Seattle
iPhone,1,700,4/6/2019 0:26, Portland
USB-C Charging Cable,1,11.95,4/10/2019 13:44, Austin
Wired Headphones,1,11.99,4/7/2019 22:41, San Francisco
Google Phone,1,600,4/25/2019 15:59, Portland
Lightning Charging Cable,1,14.95,4/10/2019 12:29, Atlanta
AA Batteries (4-pack),2,3.84,4/1/2019 13:27, Dallas
Flatscreen TV,1,300,4/25/2019 18:52, Los Angeles
AA Batteries (4-pack),1,3.84,4/6/2019 16:36, New York City
AA Batteries (4-pack),1,3.84,4/25/2019 19:04, San Francisco
iPhone,1,700,4/13/2019 12:17, San Francisco
27in FHD Monitor,1,149.99,4/13/2019 18:30, Los Angeles
Lightning Charging Cable,1,14.95,4/3/2019 17:58, Dallas
USB-C Charging Cable,1,11.95,4/12/2019 16:12, New York City
AAA Batteries (4-pack),1,2.99,4/29/2019 20:37, Los Angeles
USB-C Charging Cable,1,11.95,4/3/2019 13:31, Los Angeles
Lightning Charging Cable,1,14.95,4/12/2019 16:27, San Francisco
AA Batteries (4-pack),1,3.84,4/19/2019 18:06, Seattle
20in Monitor,1,109.99,4/5/2019 14:24, Los Angeles
Lightning Charging Cable,1,14.95,4/5/2019 15:29, San Francisco
AA Batteries (4-pack),1,3.84,4/14/2019 20:05, Atlanta
Apple Airpods Headphones,1,150,4/29/2019 18:50, Dallas
Lightning Charging Cable,1,14.95,4/18/2019 10:42, Austin
Lightning Charging Cable,1,14.95,4/14/2019 16:36, San Francisco
Apple Airpods Headphones,1,150,4/5/2019 13:57, San Francisco
AA Batteries (4-pack),1,3.84,4/21/2019 2:12, Boston
AAA Batteries (4-pack),2,2.99,4/21/2019 2:12, Boston
USB-C Charging Cable,2,11.95,4/8/2019 9:19, Boston
,,,,
Bose SoundSport Headphones,1,99.99,4/28/2019 21:34, San Francisco
AA Batteries (4-pack),1,3.84,4/28/2019 21:34, San Francisco
AA Batteries (4-pack),1,3.84,4/27/2019 21:55, Portland
Lightning Charging Cable,1,14.95,4/2/2019 16:13, Dallas
34in Ultrawide Monitor,1,379.99,4/8/2019 13:36, New York City
Bose SoundSport Headphones,1,99.99,4/10/2019 13:39, Atlanta
34in Ultrawide Monitor,1,379.99,4/16/2019 23:25, Boston
USB-C Charging Cable,1,11.95,4/3/2019 13:57, Portland
27in 4K Gaming Monitor,1,389.99,4/29/2019 11:18, San Francisco
AAA Batteries (4-pack),2,2.99,4/5/2019 21:35, Austin
Bose SoundSport Headphones,1,99.99,4/28/2019 15:45, San Francisco
AA Batteries (4-pack),1,3.84,4/21/2019 19:20, New York City
Bose SoundSport Headphones,1,99.99,4/23/2019 11:00, Atlanta
AAA Batteries (4-pack),2,2.99,4/1/2019 21:21, New York City
AAA Batteries (4-pack),1,2.99,4/16/2019 19:22, Dallas
Google Phone,1,600,4/22/2019 20:34, Los Angeles
AA Batteries (4-pack),1,3.84,4/21/2019 8:53, New York City
Lightning Charging Cable,2,14.95,4/23/2019 15:28, Boston
USB-C Charging Cable,1,11.95,4/17/2019 8:29, San Francisco
AA Batteries (4-pack),1,3.84,4/23/2019 11:59, Seattle
AA Batteries (4-pack),2,3.84,4/22/2019 18:26, Boston
AA Batteries (4-pack),1,3.84,4/29/2019 20:06, New York City
Wired Headphones,1,11.99,4/2/2019 17:26, San Francisco
AA Batteries (4-pack),1,3.84,4/19/2019 10:41, Boston
27in 4K Gaming Monitor,1,389.99,4/22/2019 22:27, Dallas
Lightning Charging Cable,1,14.95,4/16/2019 20:02, San Francisco
27in FHD Monitor,1,149.99,4/29/2019 11:51, Atlanta
Wired Headphones,1,11.99,4/8/2019 23:44, Los Angeles
USB-C Charging Cable,1,11.95,4/4/2019 23:36, San Francisco
Bose SoundSport Headphones,1,99.99,4/18/2019 12:15, Boston
20in Monitor,1,109.99,4/2/2019 21:26, San Francisco
AAA Batteries (4-pack),1,2.99,4/5/2019 11:10, New York City
AA Batteries (4-pack),2,3.84,4/18/2019 13:17, San Francisco
USB-C Charging Cable,1,11.95,4/3/2019 17:47, San Francisco
Lightning Charging Cable,1,14.95,4/4/2019 9:18, Dallas
27in FHD Monitor,1,149.99,4/5/2019 22:23, San Francisco
Apple Airpods Headphones,1,150,4/24/2019 11:19, New York City
Wired Headphones,1,11.99,4/11/2019 19:10, Los Angeles
AA Batteries (4-pack),3,3.84,4/20/2019 12:04, New York City
Lightning Charging Cable,1,14.95,4/21/2019 14:31, Austin
AAA Batteries (4-pack),2,2.99,4/25/2019 10:47, Boston
Lightning Charging Cable,1,14.95,4/5/2019 19:16, New York City
Apple Airpods Headphones,1,150,4/21/2019 14:25, Boston
34in Ultrawide Monitor,1,379.99,4/13/2019 14:44, New York City
AAA Batteries (4-pack),1,2.99,4/30/2019 21:04, Portland
20in Monitor,1,109.99,4/3/2019 21:33, Los Angeles
Apple Airpods Headphones,1,150,4/3/2019 21:33, Los Angeles
AA Batteries (4-pack),1,3.84,4/4/2019 16:11, Los Angeles
27in FHD Monitor,1,149.99,4/30/2019 21:10, Los Angeles
Wired Headphones,1,11.99,4/1/2019 23:19, Boston
Lightning Charging Cable,1,14.95,4/27/2019 18:20, Los Angeles
20in Monitor,1,109.99,4/19/2019 11:25, Seattle
20in Monitor,1,109.99,4/2/2019 18:03, Portland
Wired Headphones,1,11.99,4/24/2019 13:18, Austin
AA Batteries (4-pack),2,3.84,4/5/2019 19:30, Boston
27in 4K Gaming Monitor,1,389.99,4/3/2019 10:31, New York City
iPhone,1,700,4/29/2019 20:03, Los Angeles
Lightning Charging Cable,1,14.95,4/25/2019 16:03, Dallas
AA Batteries (4-pack),3,3.84,4/22/2019 16:58, San Francisco
